ID_Tactique,ID_Match,ID_Joueur,Zones_Influence,Transitions_Rapides,Pressions_Réussies
11813,485,906,Offensive,7,19
11814,485,469,Toute Surface,11,16
11815,485,47,Offensive,3,13
11816,485,871,Défensive,6,13
11817,485,561,Défensive,13,22
11818,485,657,Toute Surface,4,8
11819,486,97,Défensive,0,0
11820,486,489,Défensive,0,0
11821,486,567,Défensive,0,0
11822,486,188,Médiane,15,6
11823,486,286,Offensive,3,10
11824,486,628,Défensive,12,17
11825,486,313,Défensive,6,6
11826,486,588,Défensive,14,9
11827,486,145,Offensive,10,9
11828,486,654,Toute Surface,10,9
11829,486,236,Médiane,7,20
11830,486,917,Toute Surface,5,12
11831,486,79,Offensive,5,15
11832,486,316,Offensive,11,12
11833,486,565,Toute Surface,12,7
11834,486,260,Offensive,9,3
11835,486,550,Médiane,8,14
11836,486,104,Défensive,6,15
11837,486,472,Médiane,12,4
11838,486,906,Médiane,8,20
11839,486,469,Offensive,11,12
11840,486,47,Médiane,5,9
11841,486,871,Offensive,8,9
11842,486,561,Toute Surface,12,20
11843,486,657,Toute Surface,3,7
11844,487,97,Défensive,0,0
11845,487,489,Défensive,0,0
11846,487,567,Défensive,0,0
11847,487,188,Défensive,10,3
11848,487,286,Médiane,6,10
11849,487,628,Offensive,6,9
11850,487,313,Défensive,2,4
11851,487,588,Toute Surface,7,7
11852,487,145,Offensive,7,7
11853,487,654,Défensive,9,2
11854,487,236,Offensive,9,18
11855,487,917,Offensive,6,7
11856,487,79,Défensive,7,4
11857,487,316,Offensive,9,9
11858,487,565,Médiane,13,3
11859,487,260,Offensive,13,4
11860,487,550,Toute Surface,3,12
11861,487,104,Médiane,6,11
11862,487,472,Offensive,11,8
11863,487,906,Offensive,9,9
11864,487,469,Offensive,9,15
11865,487,47,Médiane,7,12
11866,487,871,Toute Surface,7,8
11867,487,561,Toute Surface,4,12
11868,487,657,Offensive,6,13
11869,488,97,Défensive,0,0
11870,488,489,Défensive,0,0
11871,488,567,Défensive,0,0
11872,488,188,Offensive,13,4
11873,488,286,Médiane,3,8
11874,488,628,Toute Surface,9,15
11875,488,313,Toute Surface,8,7
11876,488,588,Toute Surface,11,5
11877,488,145,Défensive,12,4
11878,488,654,Défensive,14,4
11879,488,236,Offensive,12,16
11880,488,917,Toute Surface,5,13
11881,488,79,Défensive,6,11
11882,488,316,Médiane,9,19
11883,488,565,Toute Surface,14,8
11884,488,260,Défensive,9,11
11885,488,550,Défensive,8,6
11886,488,104,Toute Surface,6,12
11887,488,472,Toute Surface,15,11
11888,488,906,Toute Surface,8,22
11889,488,469,Défensive,11,14
11890,488,47,Offensive,3,12
11891,488,871,Offensive,4,5
11892,488,561,Défensive,6,15
11893,488,657,Défensive,8,11
11894,489,97,Défensive,0,0
11895,489,489,Défensive,0,0
11896,489,567,Défensive,0,0
11897,489,188,Médiane,7,9
11898,489,286,Toute Surface,5,12
11899,489,628,Défensive,9,15
11900,489,313,Toute Surface,4,12
11901,489,588,Défensive,12,8
11902,489,145,Défensive,8,4
11903,489,654,Médiane,11,5
11904,489,236,Médiane,10,14
11905,489,917,Médiane,6,12
11906,489,79,Offensive,3,4
11907,489,316,Médiane,9,17
11908,489,565,Défensive,9,2
11909,489,260,Médiane,11,7
11910,489,550,Offensive,4,6
11911,489,104,Défensive,9,13
11912,489,472,Médiane,9,7
11913,489,906,Défensive,7,13
11914,489,469,Médiane,9,10
11915,489,47,Médiane,3,12
11916,489,871,Médiane,5,4
11917,489,561,Offensive,8,15
11918,489,657,Défensive,6,9
11919,490,97,Défensive,0,0
11920,490,489,Défensive,0,0
11921,490,567,Défensive,0,0
11922,490,188,Médiane,14,10
11923,490,286,Offensive,7,15
11924,490,628,Offensive,10,10
11925,490,313,Médiane,8,12
11926,490,588,Offensive,15,4
11927,490,145,Offensive,11,3
11928,490,654,Toute Surface,13,9
11929,490,236,Toute Surface,12,18
11930,490,917,Toute Surface,5,14
11931,490,79,Défensive,6,12
11932,490,316,Offensive,11,17
11933,490,565,Toute Surface,13,3
11934,490,260,Médiane,9,3
11935,490,550,Offensive,5,6
11936,490,104,Médiane,9,12
11937,490,472,Médiane,12,8
11938,490,906,Défensive,6,10
11939,490,469,Défensive,9,11
11940,490,47,Toute Surface,4,15
11941,490,871,Offensive,6,10
11942,490,561,Médiane,5,10
11943,490,657,Offensive,5,5
11944,491,97,Défensive,0,0
11945,491,489,Défensive,0,0
11946,491,567,Défensive,0,0
11947,491,188,Toute Surface,15,8
11948,491,286,Offensive,8,6
11949,491,628,Défensive,11,17
11950,491,313,Médiane,4,9
11951,491,588,Défensive,15,10
11952,491,145,Défensive,15,10
11953,491,654,Défensive,9,8
11954,491,236,Toute Surface,5,10
11955,491,917,Défensive,4,14
11956,491,79,Défensive,5,9
11957,491,316,Défensive,6,17
11958,491,565,Médiane,13,10
11959,491,260,Offensive,11,6
11960,491,550,Toute Surface,4,8
11961,491,104,Offensive,7,14
11962,491,472,Médiane,13,5
11963,491,906,Défensive,6,19
11964,491,469,Offensive,8,20
11965,491,47,Défensive,6,9
11966,491,871,Défensive,8,15
11967,491,561,Défensive,6,16
11968,491,657,Toute Surface,4,13
11969,492,97,Défensive,0,0
11970,492,489,Défensive,0,0
11971,492,567,Défensive,0,0
11972,492,188,Toute Surface,8,9
11973,492,286,Toute Surface,3,5
11974,492,628,Toute Surface,6,10
11975,492,313,Médiane,3,6
11976,492,588,Défensive,9,5
11977,492,145,Médiane,12,6
11978,492,654,Médiane,11,7
11979,492,236,Médiane,7,9
11980,492,917,Défensive,4,12
11981,492,79,Toute Surface,2,9
11982,492,316,Offensive,7,18
11983,492,565,Défensive,13,7
11984,492,260,Toute Surface,8,5
11985,492,550,Médiane,5,9
11986,492,104,Offensive,6,17
11987,492,472,Défensive,9,6
11988,492,906,Médiane,9,17
11989,492,469,Médiane,4,17
11990,492,47,Défensive,3,8
11991,492,871,Défensive,2,9
11992,492,561,Médiane,9,10
11993,492,657,Toute Surface,2,9
11994,493,97,Défensive,0,0
11995,493,489,Défensive,0,0
11996,493,567,Défensive,0,0
11997,493,188,Toute Surface,8,9
11998,493,286,Défensive,7,15
11999,493,628,Défensive,6,13
12000,493,313,Médiane,4,8
12001,493,588,Défensive,16,3
12002,493,145,Défensive,15,4
12003,493,654,Défensive,9,8
12004,493,236,Offensive,6,20
12005,493,917,Défensive,7,7
12006,493,79,Défensive,4,7
12007,493,316,Défensive,11,17
12008,493,565,Offensive,15,3
12009,493,260,Défensive,13,7
12010,493,550,Toute Surface,3,12
12011,493,104,Médiane,12,18
12012,493,472,Offensive,9,7
12013,493,906,Défensive,12,22
12014,493,469,Médiane,11,12
12015,493,47,Médiane,5,14
12016,493,871,Défensive,7,9
12017,493,561,Défensive,11,16
12018,493,657,Offensive,7,9
12019,494,97,Défensive,0,0
12020,494,489,Défensive,0,0
12021,494,567,Défensive,0,0
12022,494,188,Défensive,11,4
12023,494,286,Toute Surface,6,16
12024,494,628,Défensive,7,19
12025,494,313,Défensive,6,13
12026,494,588,Médiane,13,9
12027,494,145,Toute Surface,14,6
12028,494,654,Défensive,13,9
12029,494,236,Médiane,5,22
12030,494,917,Offensive,7,6
12031,494,79,Défensive,6,16
12032,494,316,Toute Surface,13,20
12033,494,565,Défensive,16,7
12034,494,260,Offensive,13,4
12035,494,550,Offensive,3,16
12036,494,104,Médiane,8,13
12037,494,472,Défensive,15,11
12038,494,906,Offensive,9,19
12039,494,469,Offensive,7,18
12040,494,47,Défensive,4,7
12041,494,871,Médiane,5,5
12042,494,561,Toute Surface,13,14
12043,494,657,Médiane,5,5
12044,495,97,Défensive,0,0
12045,495,489,Défensive,0,0
12046,495,567,Défensive,0,0
12047,495,188,Défensive,12,5
12048,495,286,Médiane,7,11
12049,495,628,Toute Surface,10,13
12050,495,313,Toute Surface,6,4
12051,495,588,Défensive,11,3
12052,495,145,Médiane,7,2
12053,495,654,Défensive,13,4
12054,495,236,Médiane,6,16
12055,495,917,Toute Surface,6,9
12056,495,79,Toute Surface,3,13
12057,495,316,Toute Surface,7,17
12058,495,565,Offensive,10,5
12059,495,260,Toute Surface,9,2
12060,495,550,Toute Surface,2,6
12061,495,104,Défensive,9,17
12062,495,472,Toute Surface,10,8
12063,495,906,Offensive,10,16
12064,495,469,Médiane,9,10
12065,495,47,Offensive,5,8
12066,495,871,Toute Surface,4,5
12067,495,561,Défensive,9,16
12068,495,657,Médiane,3,7
12069,496,97,Défensive,0,0
12070,496,489,Défensive,0,0
12071,496,567,Défensive,0,0
12072,496,188,Offensive,12,5
12073,496,286,Défensive,4,14
12074,496,628,Toute Surface,8,20
12075,496,313,Médiane,8,5
12076,496,588,Médiane,11,5
12077,496,145,Toute Surface,15,11
12078,496,654,Défensive,16,6
12079,496,236,Toute Surface,5,11
12080,496,917,Défensive,8,7
12081,496,79,Offensive,8,14
12082,496,316,Médiane,5,17
12083,496,565,Défensive,15,11
12084,496,260,Offensive,15,4
12085,496,550,Toute Surface,5,9
12086,496,104,Médiane,6,18
12087,496,472,Toute Surface,14,8
12088,496,906,Offensive,9,16
12089,496,469,Médiane,8,15
12090,496,47,Médiane,6,5
12091,496,871,Offensive,4,15
12092,496,561,Médiane,11,20
12093,496,657,Offensive,7,16
12094,497,944,Défensive,0,0
12095,497,843,Défensive,0,0
12096,497,168,Défensive,0,0
12097,497,409,Aucune,0,0
12098,497,982,Offensive,6,11
12099,497,587,Médiane,5,13
12100,497,275,Aucune,0,0
12101,497,862,Défensive,13,6
12102,497,753,Médiane,5,11
12103,497,826,Offensive,7,5
12104,497,11,Aucune,0,0
12105,497,215,Toute Surface,8,4
12106,497,892,Toute Surface,7,8
12107,497,914,Aucune,0,0
12108,497,180,Toute Surface,3,5
12109,497,607,Offensive,6,16
12110,497,107,Offensive,6,9
12111,497,836,Défensive,9,4
12112,497,88,Toute Surface,9,3
12113,497,718,Médiane,13,8
12114,498,944,Défensive,0,0
12115,498,843,Défensive,0,0
12116,498,168,Défensive,0,0
12117,498,409,Médiane,11,11
12118,498,982,Défensive,6,11
12119,498,587,Toute Surface,11,15
12120,498,275,Toute Surface,6,12
12121,498,862,Médiane,16,5
12122,498,753,Médiane,8,16
12123,498,826,Défensive,15,9
12124,498,11,Médiane,6,9
12125,498,215,Médiane,15,9
12126,498,892,Offensive,4,11
12127,498,914,Toute Surface,6,7
12128,498,180,Médiane,6,11
12129,498,607,Offensive,7,20
12130,498,107,Médiane,6,11
12131,498,836,Médiane,14,4
12132,498,88,Offensive,15,6
12133,498,718,Médiane,13,11
12134,499,944,Défensive,0,0
12135,499,843,Défensive,0,0
12136,499,168,Défensive,0,0
12137,499,409,Toute Surface,8,4
12138,499,982,Défensive,7,12
12139,499,587,Médiane,8,18
12140,499,275,Offensive,5,18
12141,499,862,Défensive,9,7
12142,499,753,Défensive,6,13
12143,499,826,Défensive,8,2
12144,499,11,Défensive,7,12
12145,499,215,Offensive,7,4
12146,499,892,Offensive,5,10
12147,499,914,Médiane,5,13
12148,499,180,Toute Surface,7,12
12149,499,607,Toute Surface,6,13
12150,499,107,Toute Surface,3,11
12151,499,836,Défensive,8,5
12152,499,88,Toute Surface,13,6
12153,499,718,Toute Surface,9,4
12154,500,944,Défensive,0,0
12155,500,843,Défensive,0,0
12156,500,168,Défensive,0,0
12157,500,409,Toute Surface,11,6
12158,500,982,Défensive,5,9
12159,500,587,Offensive,9,15
12160,500,275,Offensive,9,9
12161,500,862,Toute Surface,12,8
12162,500,753,Offensive,5,13
12163,500,826,Offensive,11,9
12164,500,11,Offensive,5,6
12165,500,215,Défensive,8,8
12166,500,892,Toute Surface,5,7
12167,500,914,Offensive,2,10
12168,500,180,Défensive,7,5
12169,500,607,Défensive,4,18
12170,500,107,Toute Surface,6,9
12171,500,836,Défensive,10,4
12172,500,88,Toute Surface,11,9
12173,500,718,Offensive,13,6
12174,501,944,Défensive,0,0
12175,501,843,Défensive,0,0
12176,501,168,Défensive,0,0
12177,501,409,Défensive,13,7
12178,501,982,Offensive,8,15
12179,501,587,Toute Surface,9,14
12180,501,275,Défensive,7,20
12181,501,862,Offensive,13,11
12182,501,753,Toute Surface,5,14
12183,501,826,Défensive,8,9
12184,501,11,Offensive,3,11
12185,501,215,Médiane,11,4
12186,501,892,Médiane,3,5
12187,501,914,Toute Surface,6,14
12188,501,180,Médiane,6,9
12189,501,607,Défensive,13,18
12190,501,107,Médiane,7,7
12191,501,836,Offensive,9,11
12192,501,88,Médiane,16,5
12193,501,718,Médiane,9,3
12194,502,944,Défensive,0,0
12195,502,843,Défensive,0,0
12196,502,168,Défensive,0,0
12197,502,409,Défensive,14,7
12198,502,982,Défensive,6,15
12199,502,587,Médiane,9,11
12200,502,275,Médiane,11,10
12201,502,862,Offensive,15,4
12202,502,753,Défensive,7,8
12203,502,826,Toute Surface,14,10
12204,502,11,Défensive,6,14
12205,502,215,Défensive,10,8
12206,502,892,Médiane,5,8
12207,502,914,Offensive,6,9
12208,502,180,Offensive,5,11
12209,502,607,Médiane,12,19
12210,502,107,Offensive,6,6
12211,502,836,Médiane,14,5
12212,502,88,Défensive,12,4
12213,502,718,Défensive,12,7
12214,503,944,Défensive,0,0
12215,503,843,Défensive,0,0
12216,503,168,Défensive,0,0
12217,503,409,Offensive,10,7
12218,503,982,Médiane,5,10
12219,503,587,Défensive,7,19
12220,503,275,Toute Surface,10,12
12221,503,862,Offensive,8,5
12222,503,753,Toute Surface,6,13
12223,503,826,Offensive,14,8
12224,503,11,Défensive,4,5
12225,503,215,Toute Surface,9,4
12226,503,892,Offensive,7,10
12227,503,914,Toute Surface,6,13
12228,503,180,Défensive,4,6
12229,503,607,Toute Surface,8,15
12230,503,107,Médiane,3,5
12231,503,836,Toute Surface,12,10
12232,503,88,Défensive,12,9
12233,503,718,Offensive,13,5
12234,504,944,Défensive,0,0
12235,504,843,Défensive,0,0
12236,504,168,Défensive,0,0
12237,504,409,Offensive,7,2
12238,504,982,Médiane,6,7
12239,504,587,Médiane,4,15
12240,504,275,Toute Surface,6,9
12241,504,862,Défensive,13,5
12242,504,753,Offensive,7,5
12243,504,826,Défensive,11,2
12244,504,11,Toute Surface,4,8
12245,504,215,Défensive,7,8
12246,504,892,Offensive,2,10
12247,504,914,Toute Surface,5,8
12248,504,180,Défensive,5,13
12249,504,607,Médiane,8,12
12250,504,107,Défensive,5,4
12251,504,836,Offensive,12,3
12252,504,88,Médiane,13,5
12253,504,718,Médiane,9,7
12254,505,944,Défensive,0,0
12255,505,843,Défensive,0,0
12256,505,168,Défensive,0,0
12257,505,409,Défensive,12,3
12258,505,982,Défensive,4,5
12259,505,587,Défensive,9,12
12260,505,275,Défensive,4,18
12261,505,862,Médiane,11,5
12262,505,753,Offensive,4,12
12263,505,826,Médiane,11,4
12264,505,11,Toute Surface,3,5
12265,505,215,Défensive,13,5
12266,505,892,Médiane,3,8
12267,505,914,Offensive,2,6
12268,505,180,Défensive,6,9
12269,505,607,Toute Surface,10,10
12270,505,107,Toute Surface,6,8
12271,505,836,Toute Surface,8,4
12272,505,88,Médiane,7,5
12273,505,718,Offensive,8,3
12274,506,944,Défensive,0,0
12275,506,843,Défensive,0,0
12276,506,168,Défensive,0,0
12277,506,409,Médiane,11,8
12278,506,982,Défensive,3,9
12279,506,587,Défensive,8,13
12280,506,275,Défensive,5,20
12281,506,862,Offensive,16,6
12282,506,753,Médiane,7,16
12283,506,826,Médiane,9,7
12284,506,11,Offensive,5,7
12285,506,215,Défensive,8,7
12286,506,892,Offensive,4,16
12287,506,914,Toute Surface,8,14
12288,506,180,Toute Surface,5,14
12289,506,607,Médiane,6,20
12290,506,107,Médiane,3,12
12291,506,836,Toute Surface,13,5
12292,506,88,Toute Surface,9,3
12293,506,718,Toute Surface,9,4
12294,507,944,Défensive,0,0
12295,507,843,Défensive,0,0
12296,507,168,Défensive,0,0
12297,507,409,Défensive,12,8
12298,507,982,Offensive,6,12
12299,507,587,Offensive,9,9
12300,507,275,Défensive,5,9
12301,507,862,Défensive,13,3
12302,507,753,Médiane,3,8
12303,507,826,Offensive,10,3
12304,507,11,Défensive,4,6
12305,507,215,Médiane,10,8
12306,507,892,Offensive,7,9
12307,507,914,Toute Surface,6,9
12308,507,180,Offensive,3,12
12309,507,607,Médiane,5,16
12310,507,107,Offensive,7,13
12311,507,836,Toute Surface,7,4
12312,507,88,Médiane,7,2
12313,507,718,Défensive,11,6
12314,508,944,Défensive,0,0
12315,508,843,Défensive,0,0
12316,508,168,Défensive,0,0
12317,508,409,Offensive,7,9
12318,508,982,Défensive,3,7
12319,508,587,Défensive,7,17
12320,508,275,Offensive,10,16
12321,508,862,Offensive,7,3
12322,508,753,Défensive,5,4
12323,508,826,Défensive,12,7
12324,508,11,Médiane,2,11
12325,508,215,Toute Surface,13,3
12326,508,892,Toute Surface,7,8
12327,508,914,Toute Surface,3,7
12328,508,180,Médiane,3,4
12329,508,607,Médiane,10,10
12330,508,107,Médiane,7,9
12331,508,836,Défensive,8,9
12332,508,88,Toute Surface,7,3
12333,508,718,Offensive,9,3
12334,509,944,Défensive,0,0
12335,509,843,Défensive,0,0
12336,509,168,Défensive,0,0
12337,509,409,Médiane,14,6
12338,509,982,Défensive,3,6
12339,509,587,Offensive,12,15
12340,509,275,Offensive,5,17
12341,509,862,Défensive,13,8
12342,509,753,Toute Surface,3,14
12343,509,826,Offensive,8,4
12344,509,11,Défensive,5,16
12345,509,215,Médiane,8,7
12346,509,892,Défensive,5,9
12347,509,914,Défensive,6,7
12348,509,180,Défensive,7,12
12349,509,607,Médiane,7,22
12350,509,107,Médiane,5,7
12351,509,836,Toute Surface,15,4
12352,509,88,Toute Surface,16,9
12353,509,718,Défensive,13,6
12354,510,944,Défensive,0,0
12355,510,843,Défensive,0,0
12356,510,168,Défensive,0,0
12357,510,409,Offensive,13,8
12358,510,982,Défensive,6,10
12359,510,587,Défensive,12,19
12360,510,275,Défensive,5,20
12361,510,862,Offensive,9,10
12362,510,753,Médiane,4,15
12363,510,826,Toute Surface,8,4
12364,510,11,Défensive,5,10
12365,510,215,Toute Surface,12,3
12366,510,892,Offensive,6,8
12367,510,914,Médiane,7,8
12368,510,180,Toute Surface,7,8
12369,510,607,Médiane,8,12
12370,510,107,Offensive,5,13
12371,510,836,Toute Surface,11,7
12372,510,88,Toute Surface,15,6
12373,510,718,Défensive,8,4
12374,511,944,Défensive,0,0
12375,511,843,Défensive,0,0
12376,511,168,Défensive,0,0
12377,511,409,Toute Surface,15,7
12378,511,982,Toute Surface,5,8
12379,511,587,Défensive,6,14
12380,511,275,Offensive,8,20
12381,511,862,Toute Surface,11,6
12382,511,753,Offensive,5,6
12383,511,826,Offensive,14,5
12384,511,11,Médiane,8,9
12385,511,215,Défensive,14,9
12386,511,892,Offensive,6,15
12387,511,914,Offensive,3,11
12388,511,180,Défensive,5,13
12389,511,607,Médiane,12,13
12390,511,107,Médiane,3,9
12391,511,836,Toute Surface,14,4
12392,511,88,Médiane,12,6
12393,511,718,Offensive,8,11
12394,512,944,Défensive,0,0
12395,512,843,Défensive,0,0
12396,512,168,Défensive,0,0
12397,512,409,Médiane,11,3
12398,512,982,Toute Surface,8,7
12399,512,587,Offensive,12,13
12400,512,275,Offensive,5,19
12401,512,862,Toute Surface,15,9
12402,512,753,Médiane,8,7
12403,512,826,Offensive,8,11
12404,512,11,Défensive,7,7
12405,512,215,Toute Surface,15,9
12406,512,892,Défensive,7,13
12407,512,914,Médiane,7,9
12408,512,180,Toute Surface,6,12
12409,512,607,Toute Surface,11,22
12410,512,107,Défensive,5,15
12411,512,836,Toute Surface,16,11
12412,512,88,Toute Surface,12,4
12413,512,718,Toute Surface,14,6
12414,513,944,Défensive,0,0
12415,513,843,Défensive,0,0
12416,513,168,Défensive,0,0
12417,513,409,Défensive,8,10
12418,513,982,Médiane,3,9
12419,513,587,Toute Surface,6,13
12420,513,275,Toute Surface,9,20
12421,513,862,Défensive,9,6
12422,513,753,Médiane,4,12
12423,513,826,Médiane,12,9
12424,513,11,Toute Surface,8,12
12425,513,215,Défensive,11,6
12426,513,892,Offensive,5,9
12427,513,914,Offensive,6,9
12428,513,180,Médiane,4,15
12429,513,607,Défensive,5,10
12430,513,107,Médiane,5,9
12431,513,836,Toute Surface,14,8
12432,513,88,Offensive,15,4
12433,513,718,Toute Surface,12,4
12434,514,944,Défensive,0,0
12435,514,843,Défensive,0,0
12436,514,168,Défensive,0,0
12437,514,409,Offensive,7,6
12438,514,982,Offensive,6,11
12439,514,587,Défensive,9,18
12440,514,275,Toute Surface,10,10
12441,514,862,Toute Surface,11,7
12442,514,753,Toute Surface,7,7
12443,514,826,Offensive,9,3
12444,514,11,Médiane,7,7
12445,514,215,Médiane,9,4
12446,514,892,Médiane,5,9
12447,514,914,Offensive,7,8
12448,514,180,Offensive,7,11
12449,514,607,Toute Surface,8,9
12450,514,107,Médiane,2,12
12451,514,836,Offensive,8,5
12452,514,88,Offensive,8,3
12453,514,718,Défensive,7,5
12454,515,944,Défensive,0,0
12455,515,843,Défensive,0,0
12456,515,168,Défensive,0,0
12457,515,409,Médiane,13,9
12458,515,982,Médiane,3,12
12459,515,587,Défensive,10,17
12460,515,275,Offensive,7,18
12461,515,862,Défensive,8,3
12462,515,753,Défensive,7,5
12463,515,826,Toute Surface,12,9
12464,515,11,Défensive,4,15
12465,515,215,Offensive,8,9
12466,515,892,Toute Surface,3,5
12467,515,914,Médiane,6,14
12468,515,180,Défensive,6,12
12469,515,607,Médiane,8,12
12470,515,107,Défensive,4,8
12471,515,836,Toute Surface,13,3
12472,515,88,Défensive,13,10
12473,515,718,Médiane,12,6
12474,516,944,Défensive,0,0
12475,516,843,Défensive,0,0
12476,516,168,Défensive,0,0
12477,516,409,Offensive,13,6
12478,516,982,Défensive,7,6
12479,516,587,Défensive,9,22
12480,516,275,Offensive,8,13
12481,516,862,Médiane,16,9
12482,516,753,Offensive,8,15
12483,516,826,Défensive,14,11
12484,516,11,Offensive,7,5
12485,516,215,Médiane,12,9
12486,516,892,Toute Surface,3,15
12487,516,914,Offensive,8,5
12488,516,180,Offensive,5,6
12489,516,607,Toute Surface,9,17
12490,516,107,Toute Surface,6,7
