ID_Entrainement,ID_Joueur,Date_Entrainement,Durée,Intensité,Distance_Parcourue,Sprint_Max,Type_Exercice,Catégorie,Saison
44739,646,2023-10-24,74,Faible,4.1,20.68,Match d’entraînement,Elite,2023-2024
44740,204,2023-10-24,111,Moyenne,6.21,27.18,Sprint,Elite,2023-2024
44741,237,2023-10-24,65,Moyenne,7.36,26.87,Endurance,Elite,2023-2024
44742,621,2023-10-24,91,Moyenne,6.02,26.95,Endurance,Elite,2023-2024
44743,311,2023-10-24,102,Faible,4.61,21.88,Match d’entraînement,Elite,2023-2024
44744,886,2023-10-24,117,Faible,4.18,25.44,Match d’entraînement,Elite,2023-2024
44745,509,2023-10-24,116,Moyenne,7.33,28.66,Match d’entraînement,Junior,2023-2024
44746,87,2023-10-24,103,Moyenne,6.9,26.75,Endurance,Junior,2023-2024
44747,786,2023-10-24,89,Élevée,9.78,32.76,Technique,Junior,2023-2024
44748,811,2023-10-24,120,Moyenne,5.91,28.13,Match d’entraînement,Junior,2023-2024
44749,884,2023-10-24,84,Moyenne,5.69,27.65,Sprint,Junior,2023-2024
44750,164,2023-10-24,71,Élevée,9.46,31.62,Endurance,Junior,2023-2024
44751,697,2023-10-24,69,Élevée,7.63,30.79,Sprint,Junior,2023-2024
44752,301,2023-10-24,62,Élevée,8.39,32.24,Technique,Junior,2023-2024
44753,376,2023-10-24,97,Faible,4.0,20.43,Endurance,Junior,2023-2024
44754,249,2023-10-24,97,Élevée,8.8,30.17,Sprint,Junior,2023-2024
44755,205,2023-10-24,99,Moyenne,5.92,29.73,Endurance,Junior,2023-2024
44756,931,2023-10-24,115,Moyenne,5.52,28.78,Match d’entraînement,Junior,2023-2024
44757,767,2023-10-24,81,Élevée,8.89,30.97,Match d’entraînement,Junior,2023-2024
44758,261,2023-10-24,107,Moyenne,6.47,28.33,Endurance,Junior,2023-2024
44759,879,2023-10-24,97,Moyenne,6.48,28.3,Sprint,Junior,2023-2024
44760,680,2023-10-24,62,Faible,4.26,24.89,Technique,Junior,2023-2024
44761,56,2023-10-24,67,Moyenne,6.78,29.07,Endurance,Junior,2023-2024
44762,219,2023-10-24,96,Faible,4.92,22.17,Sprint,Junior,2023-2024
44763,658,2023-10-24,100,Élevée,9.78,30.43,Technique,Junior,2023-2024
44764,354,2023-10-24,104,Élevée,9.26,32.66,Endurance,Junior,2023-2024
44765,832,2023-10-24,84,Moyenne,7.32,26.64,Match d’entraînement,Junior,2023-2024
44766,550,2023-10-24,67,Élevée,8.81,31.87,Endurance,Minime A,2023-2024
44767,469,2023-10-24,120,Élevée,8.28,30.83,Sprint,Minime A,2023-2024
44768,917,2023-10-24,118,Faible,3.82,21.87,Match d’entraînement,Minime A,2023-2024
44769,906,2023-10-24,94,Moyenne,5.94,28.43,Sprint,Minime A,2023-2024
44770,260,2023-10-24,97,Élevée,7.92,32.17,Technique,Minime A,2023-2024
44771,657,2023-10-24,100,Faible,4.28,20.39,Technique,Minime A,2023-2024
44772,588,2023-10-24,60,Élevée,9.97,31.12,Endurance,Minime A,2023-2024
44773,871,2023-10-24,60,Moyenne,6.78,26.32,Sprint,Minime A,2023-2024
44774,104,2023-10-24,120,Faible,4.01,21.54,Sprint,Minime A,2023-2024
44775,236,2023-10-24,116,Élevée,8.37,31.78,Technique,Minime A,2023-2024
44776,79,2023-10-24,116,Faible,3.97,24.08,Endurance,Minime A,2023-2024
44777,628,2023-10-24,71,Élevée,9.3,31.32,Match d’entraînement,Minime A,2023-2024
44778,286,2023-10-24,104,Élevée,8.06,30.89,Match d’entraînement,Minime A,2023-2024
44779,654,2023-10-24,118,Élevée,7.68,32.76,Technique,Minime A,2023-2024
44780,472,2023-10-24,88,Faible,3.63,26.0,Match d’entraînement,Minime A,2023-2024
44781,565,2023-10-24,77,Faible,4.22,20.99,Endurance,Minime A,2023-2024
44782,188,2023-10-24,107,Moyenne,6.36,26.56,Sprint,Minime A,2023-2024
44783,567,2023-10-24,68,Moyenne,5.05,27.26,Technique,Minime A,2023-2024
44784,489,2023-10-24,76,Moyenne,7.3,27.09,Endurance,Minime A,2023-2024
44785,97,2023-10-24,104,Moyenne,5.7,26.66,Endurance,Minime A,2023-2024
44786,561,2023-10-24,89,Élevée,7.63,32.45,Sprint,Minime A,2023-2024
44787,180,2023-10-24,98,Élevée,7.98,30.26,Match d’entraînement,Minime B,2023-2024
44788,215,2023-10-24,107,Élevée,9.7,31.02,Endurance,Minime B,2023-2024
44789,843,2023-10-24,79,Faible,4.45,23.43,Technique,Minime B,2023-2024
44790,11,2023-10-24,65,Élevée,8.12,32.5,Match d’entraînement,Minime B,2023-2024
44791,107,2023-10-24,72,Moyenne,7.36,27.15,Sprint,Minime B,2023-2024
44792,892,2023-10-24,87,Moyenne,5.16,29.72,Technique,Minime B,2023-2024
44793,718,2023-10-24,88,Élevée,9.37,32.75,Match d’entraînement,Minime B,2023-2024
44794,914,2023-10-24,70,Moyenne,6.92,28.06,Endurance,Minime B,2023-2024
44795,862,2023-10-24,118,Élevée,7.91,30.83,Endurance,Minime B,2023-2024
44796,275,2023-10-24,66,Faible,3.65,24.22,Sprint,Minime B,2023-2024
44797,409,2023-10-24,111,Faible,4.67,21.61,Sprint,Minime B,2023-2024
44798,168,2023-10-24,113,Faible,4.85,22.85,Technique,Minime B,2023-2024
44799,88,2023-10-24,67,Faible,4.88,25.49,Endurance,Minime B,2023-2024
44800,753,2023-10-24,66,Élevée,8.02,30.85,Match d’entraînement,Minime B,2023-2024
44801,826,2023-10-24,107,Moyenne,6.08,27.52,Sprint,Minime B,2023-2024
44802,587,2023-10-24,76,Élevée,9.78,30.39,Sprint,Minime B,2023-2024
44803,607,2023-10-24,65,Élevée,9.22,31.01,Sprint,Minime B,2023-2024
44804,715,2023-10-24,63,Élevée,8.05,32.17,Sprint,Senior,2023-2024
44805,66,2023-10-24,75,Élevée,9.83,32.4,Technique,Senior,2023-2024
44806,100,2023-10-24,109,Moyenne,5.94,29.24,Sprint,Senior,2023-2024
44807,731,2023-10-24,80,Élevée,7.96,32.89,Technique,Senior,2023-2024
44808,206,2023-10-24,70,Faible,3.51,21.59,Sprint,Senior,2023-2024
44809,809,2023-10-24,80,Élevée,9.29,31.41,Match d’entraînement,Senior,2023-2024
44810,77,2023-10-24,61,Moyenne,6.69,27.23,Endurance,Senior,2023-2024
44811,996,2023-10-24,117,Faible,3.63,24.91,Endurance,Senior,2023-2024
44812,831,2023-10-24,103,Élevée,9.83,30.31,Endurance,Senior,2023-2024
44813,897,2023-10-24,84,Moyenne,5.08,29.36,Match d’entraînement,Senior,2023-2024
44814,590,2023-10-24,119,Élevée,9.73,31.27,Sprint,Senior,2023-2024
44815,38,2023-10-24,74,Moyenne,7.03,28.42,Endurance,Senior,2023-2024
44816,18,2023-10-24,110,Élevée,7.78,30.13,Sprint,Senior,2023-2024
44817,976,2023-10-24,120,Moyenne,6.83,26.01,Match d’entraînement,Senior,2023-2024
44818,849,2023-10-24,112,Faible,4.06,21.16,Sprint,Senior,2023-2024
44819,342,2023-10-24,98,Moyenne,7.28,27.64,Technique,Senior,2023-2024
44820,406,2023-10-24,107,Moyenne,6.01,26.81,Sprint,Senior,2023-2024
44821,664,2023-10-24,100,Faible,4.64,23.86,Endurance,Senior,2023-2024
44822,866,2023-10-24,76,Élevée,8.75,30.78,Match d’entraînement,Senior,2023-2024
44823,258,2023-10-24,117,Élevée,8.67,32.55,Endurance,Senior,2023-2024
44824,30,2023-10-24,90,Élevée,8.97,30.21,Match d’entraînement,Senior,2023-2024
44825,617,2023-10-25,119,Faible,3.96,20.51,Technique,Cadet A,2023-2024
44826,802,2023-10-25,119,Faible,4.2,20.14,Endurance,Cadet A,2023-2024
44827,678,2023-10-25,97,Moyenne,6.12,26.87,Sprint,Cadet A,2023-2024
44828,688,2023-10-25,71,Faible,4.58,24.44,Sprint,Cadet A,2023-2024
44829,807,2023-10-25,77,Moyenne,5.57,27.04,Endurance,Cadet A,2023-2024
44830,152,2023-10-25,70,Faible,4.08,23.82,Sprint,Cadet A,2023-2024
44831,974,2023-10-25,107,Élevée,8.77,31.53,Endurance,Cadet A,2023-2024
44832,341,2023-10-25,97,Moyenne,6.45,26.29,Technique,Cadet A,2023-2024
44833,124,2023-10-25,109,Moyenne,6.46,28.4,Sprint,Cadet A,2023-2024
44834,895,2023-10-25,85,Moyenne,6.66,29.79,Endurance,Cadet A,2023-2024
44835,270,2023-10-25,84,Moyenne,5.2,29.46,Sprint,Cadet A,2023-2024
44836,285,2023-10-25,118,Faible,4.26,25.56,Match d’entraînement,Cadet A,2023-2024
44837,818,2023-10-25,112,Moyenne,5.93,28.19,Technique,Cadet A,2023-2024
44838,445,2023-10-25,119,Élevée,7.85,30.57,Endurance,Cadet A,2023-2024
44839,881,2023-10-25,116,Faible,3.85,24.98,Match d’entraînement,Cadet A,2023-2024
44840,757,2023-10-25,79,Faible,3.77,21.37,Sprint,Cadet A,2023-2024
44841,829,2023-10-25,81,Faible,3.17,20.99,Sprint,Cadet A,2023-2024
44842,600,2023-10-25,98,Élevée,8.83,31.55,Sprint,Cadet A,2023-2024
44843,101,2023-10-25,109,Moyenne,5.02,27.21,Sprint,Cadet A,2023-2024
44844,32,2023-10-25,107,Moyenne,5.85,26.79,Sprint,Cadet A,2023-2024
44845,939,2023-10-25,80,Élevée,9.45,30.39,Endurance,Cadet B,2023-2024
44846,748,2023-10-25,105,Moyenne,6.04,26.03,Technique,Cadet B,2023-2024
44847,212,2023-10-25,92,Moyenne,7.25,26.99,Endurance,Cadet B,2023-2024
44848,147,2023-10-25,83,Moyenne,6.05,26.05,Endurance,Cadet B,2023-2024
44849,434,2023-10-25,118,Moyenne,7.4,26.18,Technique,Cadet B,2023-2024
44850,211,2023-10-25,66,Élevée,9.66,30.6,Technique,Cadet B,2023-2024
44851,476,2023-10-25,75,Moyenne,6.89,28.06,Sprint,Cadet B,2023-2024
44852,582,2023-10-25,116,Moyenne,6.35,27.82,Endurance,Cadet B,2023-2024
44853,827,2023-10-25,75,Faible,3.67,24.53,Technique,Cadet B,2023-2024
44854,213,2023-10-25,85,Élevée,8.1,31.2,Technique,Cadet B,2023-2024
44855,668,2023-10-25,99,Moyenne,5.2,27.06,Endurance,Cadet B,2023-2024
44856,942,2023-10-25,73,Faible,3.41,20.32,Match d’entraînement,Cadet B,2023-2024
44857,449,2023-10-25,92,Moyenne,7.23,26.36,Endurance,Cadet B,2023-2024
44858,833,2023-10-25,78,Faible,3.11,21.5,Match d’entraînement,Cadet B,2023-2024
44859,689,2023-10-25,77,Faible,3.39,25.81,Technique,Cadet B,2023-2024
44860,728,2023-10-25,93,Faible,3.0,20.33,Endurance,Cadet B,2023-2024
44861,571,2023-10-25,87,Moyenne,6.61,27.66,Match d’entraînement,Cadet B,2023-2024
44862,756,2023-10-25,102,Moyenne,5.75,27.41,Endurance,Cadet B,2023-2024
44863,825,2023-10-25,115,Élevée,8.88,32.65,Match d’entraînement,Cadet B,2023-2024
44864,348,2023-10-25,94,Élevée,7.98,31.35,Sprint,Cadet B,2023-2024
44865,723,2023-10-25,88,Élevée,9.5,31.89,Technique,Cadet B,2023-2024
44866,176,2023-10-25,83,Élevée,9.32,31.68,Sprint,Cadet B,2023-2024
44867,204,2023-10-25,67,Moyenne,7.18,27.57,Technique,Elite,2023-2024
44868,297,2023-10-25,115,Élevée,9.12,31.29,Technique,Elite,2023-2024
44869,810,2023-10-25,60,Faible,4.78,21.01,Sprint,Elite,2023-2024
44870,428,2023-10-25,63,Élevée,9.66,32.26,Endurance,Elite,2023-2024
44871,968,2023-10-25,65,Moyenne,5.73,26.26,Endurance,Elite,2023-2024
44872,793,2023-10-25,120,Moyenne,5.62,27.28,Sprint,Elite,2023-2024
44873,886,2023-10-25,112,Faible,4.54,22.68,Sprint,Elite,2023-2024
44874,621,2023-10-25,120,Élevée,9.87,30.76,Match d’entraînement,Elite,2023-2024
44875,527,2023-10-25,93,Faible,3.59,24.66,Technique,Elite,2023-2024
44876,491,2023-10-25,73,Faible,4.18,25.98,Endurance,Elite,2023-2024
44877,237,2023-10-25,81,Faible,4.27,20.04,Sprint,Elite,2023-2024
44878,42,2023-10-25,116,Faible,4.69,21.44,Match d’entraînement,Elite,2023-2024
44879,115,2023-10-25,96,Élevée,8.63,30.75,Match d’entraînement,Elite,2023-2024
44880,774,2023-10-25,116,Moyenne,6.32,26.06,Technique,Elite,2023-2024
44881,573,2023-10-25,90,Moyenne,5.4,29.16,Technique,Elite,2023-2024
44882,669,2023-10-25,67,Faible,3.7,22.97,Match d’entraînement,Elite,2023-2024
44883,359,2023-10-25,111,Moyenne,5.49,27.36,Endurance,Elite,2023-2024
44884,162,2023-10-25,92,Faible,3.72,22.96,Technique,Elite,2023-2024
44885,311,2023-10-25,106,Élevée,8.27,31.34,Endurance,Elite,2023-2024
44886,98,2023-10-25,115,Élevée,8.78,31.76,Sprint,Elite,2023-2024
44887,578,2023-10-25,101,Faible,4.56,23.82,Sprint,Elite,2023-2024
44888,301,2023-10-25,63,Moyenne,7.48,26.15,Sprint,Junior,2023-2024
44889,884,2023-10-25,116,Moyenne,6.73,28.09,Match d’entraînement,Junior,2023-2024
44890,509,2023-10-25,79,Faible,3.99,23.75,Endurance,Junior,2023-2024
44891,658,2023-10-25,63,Moyenne,7.12,28.7,Endurance,Junior,2023-2024
44892,432,2023-10-25,116,Faible,4.73,25.16,Technique,Junior,2023-2024
44893,56,2023-10-25,82,Moyenne,6.86,26.04,Technique,Junior,2023-2024
44894,249,2023-10-25,105,Élevée,8.19,32.16,Sprint,Junior,2023-2024
44895,164,2023-10-25,82,Moyenne,6.65,26.84,Match d’entraînement,Junior,2023-2024
44896,87,2023-10-25,97,Moyenne,5.63,27.01,Sprint,Junior,2023-2024
44897,219,2023-10-25,92,Moyenne,5.79,28.42,Match d’entraînement,Junior,2023-2024
44898,376,2023-10-25,120,Faible,3.05,23.3,Sprint,Junior,2023-2024
44899,811,2023-10-25,66,Moyenne,6.21,27.16,Sprint,Junior,2023-2024
44900,893,2023-10-25,87,Moyenne,6.41,27.94,Technique,Junior,2023-2024
44901,786,2023-10-25,119,Faible,3.84,20.05,Technique,Junior,2023-2024
44902,767,2023-10-25,91,Moyenne,5.74,26.96,Match d’entraînement,Junior,2023-2024
44903,879,2023-10-25,110,Faible,4.67,24.42,Sprint,Junior,2023-2024
44904,697,2023-10-25,63,Moyenne,5.38,28.47,Endurance,Junior,2023-2024
44905,261,2023-10-25,69,Faible,4.17,23.84,Technique,Junior,2023-2024
44906,354,2023-10-25,96,Moyenne,6.87,26.12,Technique,Junior,2023-2024
44907,931,2023-10-25,73,Moyenne,6.66,28.19,Endurance,Junior,2023-2024
44908,832,2023-10-25,75,Élevée,8.78,30.15,Technique,Junior,2023-2024
44909,242,2023-10-25,63,Faible,4.32,22.04,Technique,Junior,2023-2024
44910,567,2023-10-25,95,Faible,3.43,25.74,Endurance,Minime A,2023-2024
44911,79,2023-10-25,92,Élevée,7.98,32.78,Sprint,Minime A,2023-2024
44912,628,2023-10-25,79,Moyenne,5.9,29.72,Match d’entraînement,Minime A,2023-2024
44913,47,2023-10-25,84,Élevée,7.81,32.03,Sprint,Minime A,2023-2024
44914,97,2023-10-25,75,Faible,4.08,22.34,Match d’entraînement,Minime A,2023-2024
44915,260,2023-10-25,69,Faible,3.35,20.13,Technique,Minime A,2023-2024
44916,550,2023-10-25,64,Faible,4.83,24.3,Endurance,Minime A,2023-2024
44917,657,2023-10-25,91,Faible,4.95,22.19,Technique,Minime A,2023-2024
44918,588,2023-10-25,97,Élevée,7.86,32.13,Technique,Minime A,2023-2024
44919,145,2023-10-25,103,Élevée,9.35,31.16,Sprint,Minime A,2023-2024
44920,316,2023-10-25,116,Élevée,7.64,31.09,Match d’entraînement,Minime A,2023-2024
44921,906,2023-10-25,107,Moyenne,5.25,29.8,Endurance,Minime A,2023-2024
44922,236,2023-10-25,109,Moyenne,6.1,29.79,Match d’entraînement,Minime A,2023-2024
44923,472,2023-10-25,104,Élevée,7.67,32.47,Match d’entraînement,Minime A,2023-2024
44924,561,2023-10-25,74,Élevée,8.86,32.9,Technique,Minime A,2023-2024
44925,286,2023-10-25,79,Moyenne,6.7,28.89,Match d’entraînement,Minime A,2023-2024
44926,917,2023-10-25,112,Élevée,9.25,32.09,Technique,Minime A,2023-2024
44927,565,2023-10-25,110,Faible,4.31,24.02,Technique,Minime A,2023-2024
44928,188,2023-10-25,100,Moyenne,5.46,26.43,Match d’entraînement,Minime A,2023-2024
44929,654,2023-10-25,91,Moyenne,6.13,29.62,Technique,Minime A,2023-2024
44930,871,2023-10-25,77,Élevée,9.57,31.35,Technique,Minime A,2023-2024
44931,215,2023-10-25,84,Moyenne,6.05,26.91,Endurance,Minime B,2023-2024
44932,409,2023-10-25,82,Élevée,8.22,30.45,Technique,Minime B,2023-2024
44933,753,2023-10-25,111,Moyenne,6.44,26.34,Match d’entraînement,Minime B,2023-2024
44934,168,2023-10-25,120,Moyenne,6.45,27.12,Sprint,Minime B,2023-2024
44935,982,2023-10-25,91,Élevée,7.61,32.7,Endurance,Minime B,2023-2024
44936,587,2023-10-25,85,Moyenne,7.19,26.55,Technique,Minime B,2023-2024
44937,914,2023-10-25,96,Faible,3.42,22.86,Endurance,Minime B,2023-2024
44938,862,2023-10-25,87,Faible,3.85,23.7,Sprint,Minime B,2023-2024
44939,180,2023-10-25,110,Moyenne,7.04,28.0,Match d’entraînement,Minime B,2023-2024
44940,718,2023-10-25,107,Moyenne,5.77,29.45,Sprint,Minime B,2023-2024
44941,843,2023-10-25,109,Élevée,9.97,30.48,Endurance,Minime B,2023-2024
44942,607,2023-10-25,119,Élevée,8.96,31.04,Technique,Minime B,2023-2024
44943,826,2023-10-25,93,Élevée,9.35,31.47,Endurance,Minime B,2023-2024
44944,88,2023-10-25,114,Élevée,7.68,30.14,Endurance,Minime B,2023-2024
44945,11,2023-10-25,75,Élevée,8.43,32.97,Sprint,Minime B,2023-2024
44946,892,2023-10-25,91,Moyenne,5.09,26.72,Technique,Minime B,2023-2024
44947,107,2023-10-25,84,Faible,4.36,23.53,Endurance,Minime B,2023-2024
44948,976,2023-10-25,99,Faible,3.22,21.58,Sprint,Senior,2023-2024
44949,809,2023-10-25,70,Moyenne,5.47,28.47,Technique,Senior,2023-2024
44950,943,2023-10-25,66,Faible,4.37,20.42,Endurance,Senior,2023-2024
44951,406,2023-10-25,63,Faible,3.59,23.96,Technique,Senior,2023-2024
44952,38,2023-10-25,107,Élevée,8.71,32.52,Sprint,Senior,2023-2024
44953,18,2023-10-25,116,Élevée,9.48,31.41,Match d’entraînement,Senior,2023-2024
44954,206,2023-10-25,69,Moyenne,5.19,28.44,Match d’entraînement,Senior,2023-2024
44955,590,2023-10-25,96,Moyenne,5.17,27.85,Endurance,Senior,2023-2024
44956,664,2023-10-25,73,Élevée,9.19,32.91,Endurance,Senior,2023-2024
44957,731,2023-10-25,96,Élevée,9.05,31.62,Technique,Senior,2023-2024
44958,30,2023-10-25,105,Faible,3.64,25.25,Technique,Senior,2023-2024
44959,66,2023-10-25,105,Moyenne,5.65,27.81,Technique,Senior,2023-2024
44960,89,2023-10-25,96,Élevée,7.63,31.22,Sprint,Senior,2023-2024
44961,726,2023-10-25,106,Faible,4.07,25.68,Match d’entraînement,Senior,2023-2024
44962,849,2023-10-25,93,Faible,3.89,22.31,Technique,Senior,2023-2024
44963,897,2023-10-25,92,Élevée,7.58,30.79,Technique,Senior,2023-2024
44964,380,2023-10-25,111,Faible,4.77,20.62,Match d’entraînement,Senior,2023-2024
44965,100,2023-10-25,114,Faible,3.04,20.23,Sprint,Senior,2023-2024
44966,258,2023-10-25,102,Moyenne,6.75,29.2,Endurance,Senior,2023-2024
44967,866,2023-10-25,90,Élevée,9.88,31.32,Endurance,Senior,2023-2024
44968,715,2023-10-25,87,Élevée,7.62,32.86,Match d’entraînement,Senior,2023-2024
44969,996,2023-10-25,70,Élevée,7.98,32.65,Sprint,Senior,2023-2024
44970,617,2023-10-26,104,Faible,4.51,22.13,Endurance,Cadet A,2023-2024
44971,32,2023-10-26,60,Élevée,7.57,31.08,Match d’entraînement,Cadet A,2023-2024
44972,678,2023-10-26,86,Faible,3.82,22.79,Technique,Cadet A,2023-2024
44973,124,2023-10-26,86,Élevée,7.73,31.78,Technique,Cadet A,2023-2024
44974,881,2023-10-26,75,Moyenne,5.15,27.26,Technique,Cadet A,2023-2024
44975,393,2023-10-26,62,Moyenne,7.17,26.11,Endurance,Cadet A,2023-2024
44976,341,2023-10-26,113,Élevée,9.45,30.66,Technique,Cadet A,2023-2024
44977,270,2023-10-26,98,Faible,4.04,23.48,Match d’entraînement,Cadet A,2023-2024
44978,152,2023-10-26,68,Faible,4.21,25.37,Technique,Cadet A,2023-2024
44979,807,2023-10-26,86,Moyenne,5.6,28.41,Endurance,Cadet A,2023-2024
44980,757,2023-10-26,100,Moyenne,5.59,29.88,Sprint,Cadet A,2023-2024
44981,895,2023-10-26,90,Moyenne,5.27,28.66,Technique,Cadet A,2023-2024
44982,666,2023-10-26,90,Moyenne,6.67,28.95,Endurance,Cadet A,2023-2024
44983,974,2023-10-26,82,Moyenne,5.56,26.18,Endurance,Cadet A,2023-2024
44984,600,2023-10-26,97,Élevée,7.69,30.55,Endurance,Cadet A,2023-2024
44985,285,2023-10-26,100,Faible,4.98,24.88,Endurance,Cadet A,2023-2024
44986,414,2023-10-26,119,Moyenne,5.98,26.62,Match d’entraînement,Cadet A,2023-2024
44987,818,2023-10-26,80,Élevée,8.63,30.68,Technique,Cadet A,2023-2024
44988,688,2023-10-26,111,Faible,3.2,24.13,Technique,Cadet A,2023-2024
44989,439,2023-10-26,66,Élevée,9.17,32.21,Match d’entraînement,Cadet A,2023-2024
44990,101,2023-10-26,61,Faible,3.36,21.39,Match d’entraînement,Cadet A,2023-2024
44991,582,2023-10-26,93,Moyenne,6.03,28.72,Endurance,Cadet B,2023-2024
44992,827,2023-10-26,63,Élevée,9.45,31.58,Technique,Cadet B,2023-2024
44993,723,2023-10-26,69,Moyenne,6.18,26.71,Technique,Cadet B,2023-2024
44994,942,2023-10-26,61,Faible,4.56,25.69,Technique,Cadet B,2023-2024
44995,449,2023-10-26,119,Moyenne,7.48,26.56,Endurance,Cadet B,2023-2024
44996,668,2023-10-26,76,Élevée,8.44,30.71,Sprint,Cadet B,2023-2024
44997,147,2023-10-26,71,Moyenne,5.87,29.17,Technique,Cadet B,2023-2024
44998,529,2023-10-26,104,Élevée,8.54,32.97,Endurance,Cadet B,2023-2024
44999,213,2023-10-26,60,Élevée,8.22,30.11,Endurance,Cadet B,2023-2024
45000,756,2023-10-26,71,Faible,4.87,24.27,Sprint,Cadet B,2023-2024
45001,434,2023-10-26,83,Faible,4.89,23.46,Technique,Cadet B,2023-2024
45002,610,2023-10-26,77,Moyenne,6.17,29.17,Technique,Cadet B,2023-2024
45003,748,2023-10-26,77,Élevée,9.77,32.61,Match d’entraînement,Cadet B,2023-2024
45004,212,2023-10-26,110,Faible,4.88,21.34,Match d’entraînement,Cadet B,2023-2024
45005,728,2023-10-26,88,Moyenne,5.15,26.64,Technique,Cadet B,2023-2024
45006,476,2023-10-26,77,Faible,4.27,22.42,Sprint,Cadet B,2023-2024
45007,689,2023-10-26,120,Élevée,8.0,30.58,Technique,Cadet B,2023-2024
45008,825,2023-10-26,100,Faible,3.69,25.19,Sprint,Cadet B,2023-2024
45009,348,2023-10-26,81,Élevée,7.56,30.41,Match d’entraînement,Cadet B,2023-2024
45010,211,2023-10-26,116,Moyenne,5.31,28.12,Sprint,Cadet B,2023-2024
45011,571,2023-10-26,77,Faible,4.98,23.31,Technique,Cadet B,2023-2024
45012,833,2023-10-26,94,Faible,3.56,25.5,Endurance,Cadet B,2023-2024
45013,428,2023-10-26,103,Moyenne,7.21,27.52,Technique,Elite,2023-2024
45014,229,2023-10-26,106,Faible,3.17,21.13,Technique,Elite,2023-2024
45015,886,2023-10-26,92,Faible,4.12,23.62,Endurance,Elite,2023-2024
45016,669,2023-10-26,101,Moyenne,5.05,28.13,Endurance,Elite,2023-2024
45017,42,2023-10-26,111,Élevée,7.79,32.29,Endurance,Elite,2023-2024
45018,269,2023-10-26,64,Moyenne,6.22,26.64,Sprint,Elite,2023-2024
45019,359,2023-10-26,80,Faible,3.66,22.73,Endurance,Elite,2023-2024
45020,204,2023-10-26,83,Moyenne,5.85,28.58,Match d’entraînement,Elite,2023-2024
45021,774,2023-10-26,116,Élevée,9.18,31.35,Match d’entraînement,Elite,2023-2024
45022,115,2023-10-26,78,Faible,3.44,22.48,Endurance,Elite,2023-2024
45023,793,2023-10-26,102,Moyenne,5.93,27.84,Endurance,Elite,2023-2024
45024,311,2023-10-26,80,Faible,3.31,24.9,Endurance,Elite,2023-2024
45025,810,2023-10-26,72,Moyenne,5.9,26.26,Endurance,Elite,2023-2024
45026,461,2023-10-26,84,Moyenne,6.91,29.49,Technique,Elite,2023-2024
45027,491,2023-10-26,62,Moyenne,5.7,28.92,Match d’entraînement,Elite,2023-2024
45028,968,2023-10-26,61,Élevée,8.61,30.59,Match d’entraînement,Elite,2023-2024
45029,578,2023-10-26,101,Moyenne,5.31,26.78,Technique,Elite,2023-2024
45030,646,2023-10-26,78,Moyenne,6.15,27.26,Technique,Elite,2023-2024
45031,162,2023-10-26,120,Moyenne,7.21,27.42,Endurance,Elite,2023-2024
45032,297,2023-10-26,85,Moyenne,6.54,26.57,Technique,Elite,2023-2024
45033,621,2023-10-26,105,Faible,3.47,21.89,Sprint,Elite,2023-2024
45034,658,2023-10-26,94,Faible,3.83,23.44,Sprint,Junior,2023-2024
45035,786,2023-10-26,66,Élevée,9.24,30.45,Sprint,Junior,2023-2024
