ID_Technique,ID_Match,ID_Joueur,Nombre_Passes,Précision_Passes,Réception_Réussie,Contrôle_Balle,Nombre_Tirs,Précision_Tirs,Duels_Aériens_Gagnés,Centres_Réussis,Dribbles_Réussis,Interceptions,Tacles_Réussis,Conversion_Occasions
8344,347,728,20,105.44,15,97.8,0,0.0,13,5,0,11,5,0.0
8345,347,213,16,95.07,14,77.82,0,0.0,9,2,0,8,3,0.0
8346,347,610,28,98.66,15,85.35,0,0.0,9,5,0,11,2,0.0
8347,347,582,49,89.74,17,96.41,2,33.76,5,5,6,13,14,0.0
8348,347,723,35,82.5,15,100.84,2,17.43,16,9,2,15,11,0.0
8349,347,689,74,95.89,27,104.06,0,30.69,20,11,3,13,18,0.0
8350,347,449,31,85.66,27,90.22,5,52.0,4,22,20,1,2,0.0
8351,347,668,94,99.33,27,106.11,2,44.39,3,6,7,15,16,50.0
8352,347,176,45,95.43,17,91.72,2,31.41,18,4,2,20,22,0.0
8353,347,529,74,92.34,20,102.87,3,13.9,6,11,2,11,19,33.33
8354,347,833,17,88.91,20,94.83,11,79.98,8,19,17,1,4,0.0
8355,347,571,51,104.48,19,98.24,0,38.41,11,6,6,19,12,0.0
8356,347,476,37,90.01,14,88.95,11,61.4,3,8,15,5,1,0.0
8357,347,939,66,97.62,33,104.71,2,54.18,4,16,12,15,13,0.0
8358,347,434,89,89.08,29,107.83,2,31.35,6,9,8,13,11,0.0
8359,347,348,58,89.7,24,96.38,5,22.01,8,16,9,12,6,0.0
8360,347,942,36,88.32,13,94.27,10,53.38,9,11,15,5,0,0.0
8361,347,748,42,83.03,27,92.78,15,68.47,3,22,11,2,2,0.0
8362,347,147,44,92.72,15,95.25,2,16.03,19,9,1,20,13,0.0
8363,347,825,31,88.96,11,105.5,12,55.44,5,14,5,1,3,0.0
8364,347,212,91,91.96,25,98.8,1,30.2,8,7,9,13,6,0.0
8365,347,756,40,92.88,25,91.7,9,68.26,7,9,14,5,4,0.0
8366,347,211,73,104.31,18,109.05,3,51.41,6,6,7,14,9,0.0
8367,347,827,97,94.54,19,108.67,4,24.51,4,6,8,13,7,0.0
8368,347,468,88,97.69,26,103.5,4,37.88,9,5,6,12,15,0.0
8369,348,728,30,97.29,11,84.11,0,0.0,8,5,2,7,4,0.0
8370,348,213,26,95.17,11,91.53,0,0.0,12,0,1,16,3,0.0
8371,348,610,17,95.62,14,97.06,0,0.0,5,4,0,11,8,0.0
8372,348,582,83,84.83,19,91.0,1,14.56,8,7,4,19,20,0.0
8373,348,723,59,91.36,14,92.36,0,30.26,20,3,2,17,9,0.0
8374,348,689,58,84.41,15,90.81,1,29.12,16,2,1,11,13,0.0
8375,348,449,22,97.86,27,106.27,6,58.4,4,19,12,2,0,16.67
8376,348,668,69,90.8,18,103.38,5,25.51,11,13,6,14,7,20.0
8377,348,176,66,102.58,27,85.78,1,33.49,16,9,5,19,9,0.0
8378,348,529,61,94.25,11,91.59,1,11.73,11,5,6,22,16,0.0
8379,348,833,30,87.31,19,96.36,10,51.72,7,18,16,3,2,0.0
8380,348,571,78,89.5,18,99.3,1,22.21,11,2,5,11,8,0.0
8381,348,476,23,80.76,18,88.77,7,73.03,6,22,15,2,0,0.0
8382,348,939,110,102.01,31,99.36,4,41.1,3,6,6,11,14,25.0
8383,348,434,57,102.84,16,101.51,2,31.91,9,15,13,9,14,0.0
8384,348,348,69,106.78,33,106.68,1,43.88,7,14,12,11,13,0.0
8385,348,942,41,89.13,24,105.13,11,69.86,9,19,17,1,0,0.0
8386,348,748,31,84.81,24,102.88,14,67.56,4,17,6,3,0,7.14
8387,348,147,72,96.08,22,83.07,2,10.03,6,11,3,20,13,0.0
8388,348,825,37,79.89,11,107.45,5,65.98,5,6,14,4,2,0.0
8389,348,212,79,90.45,23,95.86,4,42.48,3,16,13,11,15,0.0
8390,348,756,14,87.8,18,96.38,10,62.74,7,19,9,3,4,0.0
8391,348,211,72,92.55,17,102.61,4,38.12,7,13,11,13,5,0.0
8392,348,827,85,107.52,18,105.86,1,52.37,11,5,12,11,16,0.0
8393,348,468,63,99.8,33,94.84,3,55.79,11,12,8,16,5,0.0
8394,349,728,10,86.27,8,81.08,0,0.0,11,3,0,7,4,0.0
8395,349,213,22,92.77,7,70.74,0,0.0,15,4,0,7,6,0.0
8396,349,610,26,85.14,10,73.42,0,0.0,11,3,1,14,3,0.0
8397,349,582,37,75.72,10,80.08,3,35.57,9,9,3,14,13,33.33
8398,349,723,38,75.06,22,94.34,1,25.96,16,8,1,14,10,100.0
8399,349,689,31,80.08,18,75.46,1,20.29,6,6,1,16,13,0.0
8400,349,449,12,79.17,24,90.96,8,75.32,6,15,15,2,0,0.0
8401,349,668,83,87.31,18,93.97,3,30.92,5,6,12,11,14,0.0
8402,349,176,56,81.89,23,76.24,0,16.27,9,6,5,17,8,0.0
8403,349,529,69,87.24,20,84.67,3,19.87,10,10,4,18,12,0.0
8404,349,833,20,78.32,18,92.77,5,47.94,8,14,6,2,5,0.0
8405,349,571,33,79.69,15,80.55,3,22.83,10,7,2,11,12,0.0
8406,349,476,34,89.73,20,96.98,7,43.65,4,18,8,2,2,0.0
8407,349,939,89,96.38,19,93.94,2,41.93,5,9,5,13,5,0.0
8408,349,434,58,86.08,20,94.65,5,24.08,7,10,11,13,7,0.0
8409,349,348,59,94.85,30,85.71,3,27.77,3,9,9,15,11,0.0
8410,349,942,38,71.5,11,95.48,6,75.89,8,7,9,2,4,0.0
8411,349,748,23,72.22,23,81.34,13,47.7,8,6,8,4,4,0.0
8412,349,147,61,83.82,22,83.84,2,32.85,6,2,3,20,14,0.0
8413,349,825,11,81.45,17,92.64,9,77.88,7,18,5,2,2,0.0
8414,349,212,62,91.04,22,97.13,5,34.64,7,3,8,10,15,0.0
8415,349,756,13,74.63,24,96.56,13,47.61,8,7,15,4,0,0.0
8416,349,211,69,83.51,21,85.71,5,54.11,10,3,12,8,14,0.0
8417,349,827,74,85.06,19,98.13,1,24.95,10,12,9,14,8,0.0
8418,349,468,73,94.16,26,89.1,2,57.39,4,7,12,8,6,0.0
8419,350,728,23,104.91,9,80.9,0,0.0,6,2,2,16,5,0.0
8420,350,213,27,100.72,13,91.11,0,0.0,8,3,2,14,4,0.0
8421,350,610,33,104.58,13,78.76,0,0.0,13,4,1,14,8,0.0
8422,350,582,45,94.18,26,83.75,2,19.26,7,9,3,11,15,0.0
8423,350,723,67,103.51,18,103.36,3,26.96,14,11,3,17,13,0.0
8424,350,689,38,97.62,27,87.27,0,15.07,6,6,1,11,8,0.0
8425,350,449,15,88.77,18,90.3,13,71.68,3,22,16,1,0,7.69
8426,350,668,67,101.39,23,108.63,5,50.79,6,8,11,12,5,0.0
8427,350,176,82,91.23,25,94.95,0,17.72,15,2,6,16,8,0.0
8428,350,529,64,98.37,18,85.23,1,27.97,11,5,3,12,16,0.0
8429,350,833,33,88.79,14,99.52,5,72.46,11,7,9,1,3,0.0
8430,350,571,74,103.18,16,89.39,1,21.16,8,2,2,11,11,0.0
8431,350,476,24,79.56,26,89.49,7,52.23,4,18,6,5,5,0.0
8432,350,939,94,91.07,16,107.62,1,58.39,6,3,12,12,15,100.0
8433,350,434,67,99.47,28,95.82,4,37.7,8,11,7,8,11,0.0
8434,350,348,103,98.56,24,102.47,4,53.29,8,6,9,12,16,0.0
8435,350,942,27,89.6,19,108.6,7,71.6,6,7,15,5,4,0.0
8436,350,748,37,88.77,20,100.93,14,56.21,4,16,6,2,3,7.14
8437,350,147,80,91.21,18,84.11,0,33.6,11,2,5,14,11,0.0
8438,350,825,38,97.98,16,90.17,7,47.72,11,22,8,5,5,0.0
8439,350,212,78,99.44,23,102.01,3,53.44,5,14,9,13,6,0.0
8440,350,756,29,91.3,25,89.26,15,44.45,5,11,6,1,1,0.0
8441,350,211,82,88.3,27,94.2,3,22.61,9,13,11,13,11,0.0
8442,350,827,108,106.01,25,105.87,3,41.36,11,3,9,11,7,0.0
8443,350,468,108,101.6,17,96.81,1,51.72,7,13,6,16,7,100.0
8444,351,728,18,84.95,6,71.27,0,0.0,12,4,1,13,7,0.0
8445,351,213,11,77.34,7,73.07,0,0.0,7,1,0,7,1,0.0
8446,351,610,18,82.89,5,73.46,0,0.0,9,3,0,13,3,0.0
8447,351,582,44,80.86,9,71.64,0,16.06,12,9,2,12,8,0.0
8448,351,723,42,85.14,15,79.35,3,31.66,9,7,5,16,15,0.0
8449,351,689,64,73.98,18,74.95,2,22.84,11,2,5,18,16,0.0
8450,351,449,9,76.76,17,83.72,13,60.08,6,4,18,0,1,0.0
8451,351,668,46,88.05,25,89.53,3,37.48,5,8,6,13,6,0.0
8452,351,176,47,79.69,14,82.62,1,30.61,17,7,5,9,9,0.0
8453,351,529,33,72.7,18,76.34,3,21.29,10,2,2,16,7,0.0
8454,351,833,12,70.4,19,87.15,8,48.35,6,8,10,4,2,0.0
8455,351,571,36,68.43,19,73.42,1,25.77,6,4,0,18,9,0.0
8456,351,476,19,72.33,18,74.34,10,66.07,7,9,6,1,0,0.0
8457,351,939,78,86.07,27,87.57,4,33.97,9,13,4,13,12,0.0
8458,351,434,72,88.01,18,78.36,3,32.44,7,8,7,11,9,0.0
8459,351,348,86,79.92,20,80.77,4,20.2,7,4,5,13,4,0.0
8460,351,942,17,80.18,10,89.32,15,57.75,9,5,11,3,4,0.0
8461,351,748,20,73.78,12,83.37,5,41.48,5,7,7,0,4,0.0
8462,351,147,72,83.49,9,79.3,0,19.99,11,1,3,17,13,0.0
8463,351,825,28,66.39,10,76.83,7,46.63,3,8,4,3,0,0.0
8464,351,212,70,82.17,20,86.95,5,21.96,6,12,10,13,11,0.0
8465,351,756,19,65.43,17,78.68,10,42.86,3,8,11,1,1,0.0
8466,351,211,90,76.34,15,81.83,3,25.59,2,6,6,13,11,0.0
8467,351,827,69,76.48,18,81.67,4,46.6,7,7,9,11,7,0.0
8468,351,468,65,83.31,16,82.98,4,58.0,4,12,9,7,6,0.0
8469,352,728,23,98.07,5,71.58,0,0.0,10,1,0,6,3,0.0
8470,352,213,30,95.6,11,72.85,0,0.0,5,3,1,14,5,0.0
8471,352,610,14,93.0,11,88.83,0,0.0,13,3,1,8,5,0.0
8472,352,582,66,91.34,19,86.84,1,15.1,17,5,5,12,15,0.0
8473,352,723,40,94.33,23,89.13,0,36.35,17,5,3,11,15,0.0
8474,352,689,51,80.16,24,93.2,3,17.78,14,4,2,13,17,0.0
8475,352,449,27,70.39,25,89.78,11,60.08,6,9,18,5,2,0.0
8476,352,668,58,84.98,23,90.62,5,42.9,3,5,10,15,8,0.0
8477,352,176,41,89.1,24,75.4,2,15.91,11,10,2,20,9,0.0
8478,352,529,51,75.68,11,78.85,0,18.32,8,4,3,18,15,0.0
8479,352,833,24,85.86,13,81.28,11,72.41,10,14,6,5,4,9.09
8480,352,571,42,93.87,22,79.41,2,15.93,9,7,3,12,16,0.0
8481,352,476,27,75.01,14,83.6,13,44.38,5,8,14,2,3,7.69
8482,352,939,59,97.35,22,86.28,1,31.59,8,6,5,12,10,0.0
8483,352,434,87,87.88,19,86.7,2,43.25,6,3,11,10,14,0.0
8484,352,348,56,83.69,20,92.24,2,59.05,6,10,12,9,13,0.0
8485,352,942,20,79.91,17,90.06,7,77.91,6,17,10,3,4,0.0
8486,352,748,22,82.3,25,88.68,12,71.8,10,19,5,2,2,0.0
8487,352,147,75,82.15,23,80.44,0,38.67,11,7,3,13,8,0.0
8488,352,825,16,82.75,14,82.01,13,44.95,3,19,12,3,0,0.0
8489,352,212,65,86.28,22,94.59,2,21.22,4,6,9,8,5,0.0
8490,352,756,14,72.16,22,85.15,11,60.98,8,14,16,3,2,0.0
8491,352,211,50,84.62,26,88.48,2,50.99,7,7,12,14,6,0.0
8492,352,827,77,81.49,21,91.11,3,20.56,10,7,8,12,10,0.0
8493,352,468,78,88.67,19,93.55,5,43.63,7,9,6,14,13,0.0
8494,353,728,11,104.24,14,87.77,0,0.0,6,0,1,14,4,0.0
8495,353,213,24,103.75,15,84.67,0,0.0,11,0,1,8,8,0.0
8496,353,610,17,98.93,15,83.55,0,0.0,9,3,2,14,8,0.0
8497,353,582,49,91.63,26,95.13,1,18.75,5,9,3,19,8,0.0
8498,353,723,67,102.48,22,102.66,1,26.97,15,7,3,15,17,0.0
8499,353,689,86,87.85,26,87.26,3,16.8,5,3,5,18,13,0.0
8500,353,449,30,82.68,23,89.32,8,41.74,11,12,8,3,1,25.0
8501,353,668,89,103.44,23,105.79,4,41.75,8,4,8,15,8,0.0
8502,353,176,81,91.34,11,97.2,3,11.43,13,2,5,16,15,0.0
8503,353,529,60,86.83,15,102.49,0,38.27,20,11,3,22,16,0.0
8504,353,833,39,88.82,15,88.84,11,64.48,3,5,20,4,5,18.18
8505,353,571,85,93.13,16,95.95,1,15.25,11,4,2,11,16,0.0
8506,353,476,13,92.38,18,101.27,15,75.59,8,16,12,2,4,6.67
8507,353,939,97,96.49,27,105.25,1,56.86,5,9,13,11,16,0.0
8508,353,434,90,101.97,20,93.64,3,39.0,3,14,12,8,5,0.0
8509,353,348,94,99.05,25,95.97,4,44.09,7,14,8,12,16,0.0
8510,353,942,36,98.4,18,95.84,12,47.76,9,11,17,2,1,0.0
8511,353,748,26,85.54,12,100.6,14,55.38,9,17,19,4,4,0.0
8512,353,147,40,91.66,17,82.99,1,14.59,15,2,4,11,14,0.0
8513,353,825,26,91.06,20,100.47,6,68.44,11,16,11,3,0,0.0
8514,353,212,99,104.07,24,96.06,1,22.17,9,3,12,13,15,0.0
8515,353,756,11,93.15,11,90.51,14,69.83,4,18,7,4,0,0.0
8516,353,211,110,97.8,16,98.52,5,50.31,4,11,6,12,11,0.0
8517,353,827,71,97.63,29,102.5,3,25.76,3,12,9,9,16,0.0
8518,353,468,71,103.7,16,108.77,3,50.17,3,15,5,12,11,0.0
8519,354,728,12,77.91,10,65.7,0,0.0,6,0,1,4,7,0.0
8520,354,213,16,78.38,5,72.64,0,0.0,13,4,1,9,7,0.0
8521,354,610,17,85.21,4,64.73,0,0.0,12,0,1,8,6,0.0
8522,354,582,51,73.74,13,71.78,2,25.29,18,6,2,14,11,0.0
8523,354,723,61,78.36,15,73.61,2,32.17,6,3,3,9,11,0.0
8524,354,689,45,84.22,18,75.7,0,33.31,15,4,5,9,18,0.0
8525,354,449,9,76.78,9,85.35,13,63.27,6,7,9,1,0,0.0
8526,354,668,67,73.78,21,79.75,4,59.26,4,9,8,8,13,0.0
8527,354,176,43,71.15,11,73.07,1,16.93,4,1,3,9,17,0.0
8528,354,529,31,82.34,9,69.15,3,13.66,17,6,0,10,15,0.0
8529,354,833,36,68.26,18,74.33,13,60.78,6,10,15,1,0,0.0
8530,354,571,43,72.89,11,73.32,2,31.8,13,5,3,13,13,0.0
8531,354,476,17,69.1,15,83.15,14,78.49,4,5,16,0,1,0.0
8532,354,939,78,83.56,18,88.63,5,33.93,7,13,10,13,6,0.0
8533,354,434,76,88.13,21,80.35,1,39.84,9,11,10,9,7,0.0
8534,354,348,81,78.6,22,82.96,4,57.93,3,13,4,12,9,0.0
8535,354,942,9,75.01,14,79.21,10,56.22,9,9,5,4,1,0.0
8536,354,748,18,71.29,10,72.56,12,46.19,7,17,10,0,0,0.0
8537,354,147,59,79.91,9,81.31,3,26.6,5,4,0,17,17,0.0
8538,354,825,16,80.14,15,81.97,7,54.93,7,12,9,1,0,0.0
8539,354,212,85,78.07,15,78.09,2,37.98,2,5,4,9,12,0.0
8540,354,756,14,75.93,18,72.06,13,52.98,4,14,7,1,4,0.0
8541,354,211,54,84.48,13,81.9,5,58.87,9,11,7,9,8,0.0
8542,354,827,61,78.18,23,78.46,4,50.75,3,11,8,7,10,0.0
8543,354,468,63,84.06,16,89.46,1,51.61,3,9,7,11,6,0.0
8544,355,728,13,81.15,9,77.36,0,0.0,9,4,0,10,7,0.0
8545,355,213,22,89.19,11,70.49,0,0.0,8,0,1,9,1,0.0
8546,355,610,18,76.77,11,79.93,0,0.0,5,0,1,4,3,0.0
8547,355,582,55,84.24,17,80.98,0,26.77,6,9,5,9,8,0.0
8548,355,723,46,79.35,15,73.2,0,24.14,12,7,3,16,12,0.0
8549,355,689,62,80.54,16,70.44,0,15.16,9,9,1,12,11,0.0
8550,355,449,32,64.51,15,74.54,5,70.75,8,11,17,3,1,0.0
8551,355,668,51,74.25,25,79.1,4,57.24,6,11,9,13,4,0.0
8552,355,176,70,85.01,15,85.4,2,17.37,18,2,3,10,10,0.0
8553,355,529,51,80.18,22,80.68,0,35.84,5,2,1,14,9,0.0
8554,355,833,13,75.19,18,86.28,9,62.74,2,5,6,4,0,0.0
8555,355,571,64,67.99,19,83.27,1,14.17,10,1,4,10,13,0.0
8556,355,476,23,75.14,11,78.36,7,66.93,6,13,17,3,0,0.0
8557,355,939,58,83.7,21,79.52,3,28.39,5,12,6,11,12,0.0
8558,355,434,81,76.0,24,83.81,3,21.08,2,5,5,7,13,0.0
8559,355,348,88,84.76,18,80.94,3,27.48,7,11,5,11,13,0.0
8560,355,942,31,68.5,22,84.3,11,58.17,8,11,12,0,0,0.0
8561,355,748,20,64.67,9,78.27,11,70.42,4,15,14,1,2,0.0
8562,355,147,27,73.05,12,75.99,2,20.64,12,1,1,16,7,0.0
8563,355,825,27,74.15,18,85.02,12,55.2,7,18,11,4,0,0.0
8564,355,212,79,82.78,27,88.24,4,58.41,2,3,4,9,4,0.0
8565,355,756,25,78.99,22,81.27,13,56.68,4,13,4,0,2,0.0
8566,355,211,58,85.79,19,77.72,2,48.92,5,3,8,10,12,0.0
8567,355,827,72,83.93,16,83.24,5,26.76,4,2,7,12,4,0.0
8568,355,468,86,87.74,22,84.35,5,39.8,6,8,9,10,13,0.0
8569,356,728,14,108.96,14,80.1,0,0.0,12,4,2,6,6,0.0
8570,356,213,18,93.71,8,98.93,0,0.0,8,1,0,8,7,0.0
8571,356,610,15,102.66,11,77.01,0,0.0,14,5,0,12,5,0.0
8572,356,582,57,84.52,16,93.27,0,16.99,8,8,3,19,9,0.0
8573,356,723,53,102.39,18,89.54,1,16.67,13,5,3,15,14,0.0
8574,356,689,77,85.74,13,89.06,3,10.87,22,2,4,16,17,0.0
8575,356,449,23,77.46,23,102.46,13,40.94,8,18,9,2,4,0.0
8576,356,668,85,105.92,33,95.28,4,20.55,8,8,9,16,14,0.0
8577,356,176,45,83.86,14,90.23,0,25.05,16,3,2,12,14,0.0
8578,356,529,64,89.57,13,98.14,3,30.75,9,2,5,12,14,0.0
8579,356,833,20,83.59,18,91.3,6,59.08,4,15,6,4,0,33.33
8580,356,571,67,94.65,18,88.39,3,28.33,20,4,3,13,14,0.0
8581,356,476,22,90.57,24,105.5,8,44.99,7,7,8,5,1,0.0
8582,356,939,74,105.18,24,101.37,1,53.69,7,6,11,9,13,0.0
8583,356,434,83,105.77,27,94.6,3,50.3,8,7,11,14,15,0.0
8584,356,348,56,98.78,19,102.34,1,30.09,5,4,6,11,13,100.0
8585,356,942,41,85.56,17,102.56,12,47.34,5,20,17,5,2,0.0
8586,356,748,19,79.92,17,91.69,8,67.4,11,19,14,1,2,0.0
8587,356,147,80,91.21,18,97.96,0,25.14,6,7,3,16,19,0.0
8588,356,825,42,95.34,27,99.53,7,71.46,7,7,16,4,4,14.29
8589,356,212,72,89.74,33,104.21,5,31.89,7,6,5,15,15,0.0
8590,356,756,31,83.08,19,106.28,14,79.82,4,16,17,4,1,0.0
8591,356,211,69,102.22,16,94.04,3,40.53,3,11,13,16,9,0.0
8592,356,827,58,95.29,28,106.25,2,46.95,7,13,6,13,16,0.0
8593,356,468,86,104.22,16,96.02,1,41.26,5,5,8,13,5,0.0
8594,357,728,22,79.41,13,78.93,0,0.0,6,3,1,9,6,0.0
8595,357,213,9,84.46,8,80.4,0,0.0,5,2,1,12,4,0.0
8596,357,610,22,87.18,13,76.2,0,0.0,4,3,0,7,4,0.0
8597,357,582,46,76.65,9,83.72,1,28.22,16,1,5,16,7,0.0
8598,357,723,59,78.53,13,81.57,2,23.57,9,9,0,15,9,0.0
8599,357,689,69,70.74,22,77.54,1,11.25,14,4,4,10,10,0.0
8600,357,449,36,75.75,22,75.27,7,76.91,3,9,14,4,0,0.0
8601,357,668,63,85.56,14,85.92,2,37.38,3,8,9,8,6,0.0
8602,357,176,62,80.22,18,79.45,3,34.7,7,1,1,13,12,0.0
8603,357,529,27,71.78,12,82.14,1,12.32,6,2,3,11,14,0.0
8604,357,833,24,72.65,9,74.0,7,52.82,6,10,6,4,2,0.0
8605,357,571,39,71.73,11,70.22,2,37.83,16,7,4,15,16,0.0
8606,357,476,22,77.58,11,83.97,8,74.75,8,9,18,0,1,25.0
8607,357,939,60,79.09,21,88.66,3,34.21,2,6,9,12,4,0.0
8608,357,434,74,80.16,13,77.52,2,29.8,8,11,10,7,7,0.0
8609,357,348,87,87.06,21,77.45,5,37.51,7,7,6,13,10,0.0
8610,357,942,36,79.98,19,88.61,10,74.36,7,10,9,4,2,0.0
8611,357,748,17,72.92,18,89.14,8,59.2,4,10,5,0,0,0.0
8612,357,147,48,73.55,11,72.64,1,24.04,10,5,2,15,9,0.0
8613,357,825,28,71.54,15,77.74,15,47.6,7,7,8,4,0,0.0
8614,357,212,46,77.0,24,84.33,2,49.43,3,10,9,9,13,0.0
8615,357,756,20,78.25,22,86.85,13,70.18,4,16,14,3,4,0.0
8616,357,211,82,75.6,26,88.68,3,45.52,9,3,10,10,9,0.0
8617,357,827,66,84.76,23,81.71,3,49.54,9,3,6,8,6,0.0
8618,357,468,81,84.02,19,80.45,2,31.74,3,2,8,9,7,0.0
8619,358,728,21,93.04,10,72.55,0,0.0,11,5,0,13,8,0.0
8620,358,213,21,86.56,14,70.92,0,0.0,10,4,1,14,4,0.0
8621,358,610,17,89.05,10,87.97,0,0.0,11,2,0,7,6,0.0
8622,358,582,30,77.01,22,89.97,1,27.43,17,3,2,13,14,0.0
8623,358,723,66,78.45,22,93.22,0,19.25,9,8,4,19,11,0.0
8624,358,689,57,81.38,15,93.07,2,13.05,7,4,3,18,17,0.0
8625,358,449,33,72.0,23,93.52,14,70.97,4,16,18,2,3,7.14
8626,358,668,97,97.2,27,86.88,2,36.14,8,10,11,10,15,0.0
8627,358,176,58,81.17,22,76.74,1,28.49,15,6,6,19,18,0.0
8628,358,529,32,78.52,24,80.59,2,29.4,15,7,2,11,16,0.0
8629,358,833,34,77.55,24,80.81,5,70.83,3,19,8,3,3,20.0
8630,358,571,44,87.16,16,82.46,0,21.84,16,5,4,20,16,0.0
8631,358,476,29,76.65,25,98.36,12,52.48,6,18,15,3,4,16.67
8632,358,939,73,84.52,24,98.88,2,23.45,10,13,7,15,6,0.0
8633,358,434,64,91.16,21,99.14,4,34.63,5,11,10,9,7,0.0
8634,358,348,68,90.76,25,87.65,3,29.46,6,3,10,9,11,0.0
8635,358,942,20,74.14,17,93.94,6,64.96,4,18,10,2,4,16.67
8636,358,748,18,86.43,25,97.51,8,41.71,5,11,9,2,0,0.0
8637,358,147,73,77.47,21,88.68,3,28.54,9,10,6,13,11,0.0
8638,358,825,17,88.97,22,87.54,10,49.68,6,6,13,5,5,0.0
8639,358,212,83,91.42,20,98.82,1,45.08,8,13,9,12,9,0.0
8640,358,756,12,80.5,20,99.13,8,77.77,7,5,18,3,4,0.0
8641,358,211,81,89.94,29,99.26,4,50.29,6,10,12,13,8,0.0
8642,358,827,79,93.7,16,85.41,1,38.5,3,11,11,9,11,0.0
8643,358,468,85,97.51,23,87.69,1,31.63,8,6,12,11,10,0.0
8644,359,728,16,103.9,12,90.9,0,0.0,12,1,2,15,4,0.0
8645,359,213,11,95.09,6,98.05,0,0.0,11,5,0,14,3,0.0
8646,359,610,30,105.42,16,88.03,0,0.0,8,4,2,15,5,0.0
8647,359,582,46,83.03,22,85.27,0,27.12,12,3,2,18,11,0.0
8648,359,723,37,92.04,25,92.18,3,39.78,7,6,1,16,18,0.0
8649,359,689,72,101.88,11,88.71,0,16.68,14,11,2,11,17,0.0
8650,359,449,41,80.46,15,96.94,11,49.34,11,12,8,5,0,0.0
8651,359,668,71,96.72,16,104.33,4,38.64,5,13,8,16,8,0.0
8652,359,176,58,99.59,20,94.56,1,15.13,7,8,2,15,14,0.0
8653,359,529,77,94.43,22,82.62,0,31.38,19,11,2,13,19,0.0
8654,359,833,18,81.28,16,91.57,6,71.58,11,9,8,4,0,16.67
8655,359,571,80,86.15,17,100.37,0,23.88,14,3,1,13,16,0.0
8656,359,476,39,94.94,26,104.43,5,45.93,6,7,14,3,5,40.0
8657,359,939,70,95.04,27,97.04,4,58.55,7,14,13,9,12,0.0
8658,359,434,90,105.29,29,105.77,1,28.53,6,11,12,12,6,0.0
8659,359,348,99,92.81,28,98.95,5,23.26,6,11,9,11,14,0.0
8660,359,942,12,83.09,25,98.36,9,77.19,4,19,20,2,0,0.0
8661,359,748,17,81.86,19,97.32,7,65.19,5,14,19,1,4,0.0
8662,359,147,80,102.37,15,83.52,0,33.41,7,3,4,11,9,0.0
8663,359,825,40,94.34,25,94.39,11,41.3,9,19,13,5,4,0.0
8664,359,212,60,98.22,28,98.74,1,57.51,5,7,13,8,9,0.0
8665,359,756,11,89.68,12,99.85,10,63.1,11,7,5,2,4,0.0
8666,359,211,84,98.53,29,102.38,2,39.35,4,16,13,15,8,0.0
8667,359,827,64,91.41,25,99.66,4,34.96,3,7,9,8,13,0.0
8668,359,468,73,102.91,33,107.52,3,33.99,4,16,6,16,14,0.0
8669,360,728,18,87.49,5,64.56,0,0.0,11,0,0,6,4,0.0
8670,360,213,11,87.97,11,80.49,0,0.0,5,0,1,7,4,0.0
8671,360,610,14,79.03,5,72.25,0,0.0,10,0,0,11,1,0.0
8672,360,582,36,76.26,11,83.27,2,14.31,11,6,4,9,7,0.0
8673,360,723,65,70.57,17,70.89,1,38.54,10,3,5,10,17,0.0
8674,360,689,33,81.93,15,79.15,0,39.02,13,7,5,15,9,0.0
8675,360,449,34,64.73,18,81.34,6,51.2,3,13,4,3,0,0.0
8676,360,668,69,84.32,25,84.8,5,53.39,2,9,6,13,7,0.0
8677,360,176,67,83.98,11,79.61,3,34.17,12,9,2,12,7,0.0
8678,360,529,42,84.58,15,73.16,2,38.34,13,2,5,17,18,0.0
8679,360,833,31,66.27,21,81.47,5,68.1,3,6,13,0,2,0.0
8680,360,571,53,67.86,11,81.4,2,23.6,16,7,4,16,13,0.0
8681,360,476,9,66.31,18,83.13,6,57.87,2,17,13,4,3,0.0
8682,360,939,81,88.02,24,76.81,5,31.62,2,3,6,9,13,0.0
8683,360,434,70,78.87,23,81.9,5,44.41,2,10,9,10,12,0.0
8684,360,348,70,84.86,19,86.91,3,28.15,3,3,5,9,4,0.0
8685,360,942,9,72.21,12,79.99,5,44.25,4,13,16,0,4,0.0
8686,360,748,9,69.89,19,85.36,15,76.87,3,9,9,1,0,0.0
8687,360,147,29,82.76,11,81.48,1,39.62,4,6,2,11,8,0.0
8688,360,825,18,76.71,11,86.78,12,70.73,5,10,12,0,1,0.0
8689,360,212,72,81.8,16,76.69,4,24.41,9,8,8,8,9,0.0
8690,360,756,32,67.19,18,79.6,8,46.48,4,13,7,4,0,0.0
8691,360,211,46,87.24,23,87.27,5,40.99,4,12,9,7,13,0.0
8692,360,827,65,86.1,16,89.71,5,58.01,8,2,9,12,4,0.0
8693,360,468,78,72.05,23,81.37,5,35.06,8,12,9,11,11,0.0
8694,361,728,9,84.39,10,66.81,0,0.0,8,0,0,13,2,0.0
8695,361,213,10,79.95,13,76.1,0,0.0,7,1,0,9,5,0.0
8696,361,610,18,83.48,6,76.91,0,0.0,9,1,0,5,5,0.0
8697,361,582,30,81.72,16,80.14,0,22.08,4,8,4,11,10,0.0
8698,361,723,32,68.55,18,68.04,3,15.88,9,1,2,11,14,0.0
